date,year,month,factory_id,factory_name,factory_capacity,equipment_age,supplier_id,supplier_name,supplier_type,supplier_base_efficiency,payment_delay_days,payment_timeliness,supplier_efficiency,parts_availability,avg_employee_skill,equipment_status,capacity_utilization,production_efficiency,production_volume,is_anomaly_month
2024-10-19,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,10.129425308193976,0.6623524897268674,0.744689612010207,0.7191811594388872,0.6789999999999999,0.9300676552843988,0.8384983138757827,0.7524478789160182,630,False
2024-10-19,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,2.2943112197710747,0.9235229593409642,0.7119162379067959,0.6990443215997522,0.6789999999999999,0.9050751575610256,0.7930205637407239,0.7828543349988385,620,False
2024-10-19,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,4.279145606679618,0.8573618131106794,0.7970036559016,0.792925837205927,0.695625,0.8623621820508117,0.920223790136188,0.8370771398427181,616,False
2024-10-19,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,0.1526356412723052,0.9949121452909232,0.793158293367709,0.7430622633674971,0.695625,0.8648780335376058,0.9298020077634312,0.7991589330755442,594,False
2024-10-19,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,1.653745801686781,0.9448751399437739,0.8811417100453205,0.8780901092787291,0.695625,0.8384823657508336,0.7879124680854763,0.7791157808837192,491,False
2024-10-19,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,7.2088235554864335,0.7597058814837856,0.8045373134199801,0.8164781543188362,0.695625,0.8391774925493031,0.808423582830095,0.8059374017481997,521,False
2024-10-19,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,5.6609500915092035,0.8113016636163599,0.7031110211675995,0.6864517795060181,0.695625,0.8531929553881581,0.8854068218629721,0.765847640842995,542,False
2024-10-19,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,4.905764643260204,0.8364745118913266,0.7738485239425503,0.8066594531632936,0.6964166666666667,0.9375114535378716,0.8684390574460223,0.7985867285290174,832,False
2024-10-19,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,1.7954228064713278,0.9401525731176225,0.7612213606852101,0.7999704174880234,0.6964166666666667,0.9172906660837965,0.8873423591612392,0.8305679725059412,884,False
2024-10-19,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,2.3669658985595015,0.9211011367146833,0.8514074736182372,0.8234875470794256,0.6964166666666667,0.9376697924330603,0.754007860098268,0.8603788031127227,778,False
2024-10-19,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,10.258498681576224,0.6580500439474593,0.7118588497380067,0.6316213639561185,0.6964166666666667,0.9411953567474656,0.8768197279764167,0.7505267430441646,789,False
2024-10-19,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,0.8717503420990549,0.9709416552633648,0.7183849010235126,0.7139881449527622,0.6964166666666667,0.9550536463057211,0.9097749246999028,0.7816655843956353,853,False
2024-10-20,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,2.3999293845539897,0.9200023538482003,0.825479682369712,0.803860900641989,0.6789999999999999,0.9403743670543359,0.8924366557142718,0.8420552014612114,751,False
2024-10-20,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,11.116291126435437,0.6294569624521521,0.6145738249823747,0.6293382221600472,0.6789999999999999,0.8985725149516545,0.9243493295803965,0.7108912548088279,657,False
2024-10-20,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,0.381390667711373,0.9872869777429543,0.9144392200701946,0.8979510825302496,0.6789999999999999,0.8770881477191638,0.8183589148437553,0.8890567177849015,727,False
2024-10-20,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,5.78371491571934,0.8072095028093553,0.8122406102659586,0.8011590083040481,0.6789999999999999,0.9119394035352171,0.911886908263684,0.8041011115412253,733,False
2024-10-20,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,0.6020101467906559,0.9799329951069782,0.7183112966922051,0.7107638717692377,0.6789999999999999,0.9162895894496681,0.8588308366770803,0.8283161479565779,711,False
2024-10-20,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,0.6562856207861183,0.9781238126404628,0.8533055959007539,0.7970040339802719,0.695625,0.8582106402881851,0.8088490808499378,0.8403126254841476,543,False
2024-10-20,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,9.180499721593044,0.6939833426135652,0.6842581377758747,0.6893534786933456,0.695625,0.8162108532336961,0.7132066715911805,0.7158182933710142,408,False
2024-10-20,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,3.8848106925067025,0.8705063102497765,0.834386431492766,0.8132417663628265,0.695625,0.899699399071733,0.850145799246784,0.8431911570299176,573,False
2024-10-20,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,0.5454842249873086,0.9818171925004231,0.9011600702114726,0.8562740955891925,0.695625,0.8515396628281431,0.8479292422231001,0.8506454414650038,577,False
2024-10-20,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,0.6396664292332281,0.9786777856922257,0.7643290974449473,0.8095705251875218,0.695625,0.845012717967481,0.8321641509973189,0.8629698872650128,574,False
2024-10-20,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,1.2213908532665467,0.9592869715577818,0.8044510765134602,0.8071565556383672,0.6964166666666667,0.9295618649978994,0.7212415724723665,0.8273291655783441,716,False
2024-10-20,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,1.7194120187990458,0.9426862660400318,0.7618686874647332,0.8198424723882198,0.6964166666666667,0.9488704747692482,0.78675058385305,0.7868902499260275,742,False
2024-10-20,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,8.10326949799562,0.7298910167334793,0.7785429792720086,0.8031396238914624,0.6964166666666667,0.9636645434742569,0.7091782358707666,0.7646245892568235,650,False
2024-10-20,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,1.9317513740063454,0.9356082875331219,0.8636048901360589,0.8566357553239738,0.6964166666666667,0.9405850295940374,0.8851658952666565,0.8475230575602718,900,False
2024-10-20,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,1.9908699184785568,0.9336376693840481,0.7729294493143726,0.7842422121266469,0.6964166666666667,0.9380006044036618,0.8072873729895804,0.7808450469114717,756,False
2024-10-21,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,0.23354683370364682,0.9922151055432118,0.8323901554431166,0.8140931325569589,0.6789999999999999,0.9415077894811233,0.715486629644747,0.826364719948602,591,False
2024-10-21,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,2.5797873369424007,0.9140070887685866,0.7891537300028264,0.7827763711631693,0.6789999999999999,0.8995827266969829,0.7099806331409377,0.7612886715789566,540,False
2024-10-21,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,1.7884889216254156,0.9403837026124862,0.9068642610959569,0.9621812218560154,0.6789999999999999,0.8852943901046746,0.7266559047341494,0.8364491842517665,607,False
2024-10-21,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,1.370898896427871,0.954303370119071,0.8642418143661256,0.8544431096935585,0.6789999999999999,0.9156106468111052,0.8752164243109699,0.8673776649818712,759,False
2024-10-21,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,1.007281840912502,0.96642393863625,0.7228359287021902,0.7872904141766535,0.6789999999999999,0.9424195193249878,0.7704795888993129,0.8021608637158842,618,False
2024-10-21,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,1.1483511134669968,0.9617216295511001,0.8512042626007081,0.8502921796047932,0.695625,0.8685373377150392,0.7624360448073387,0.874245713247872,533,False
2024-10-21,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,1.2614719862357806,0.9579509337921407,0.7870315782075088,0.8213743665510778,0.695625,0.8311907942042849,0.7040070391137807,0.8019877862549226,451,False
2024-10-21,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,9.946588787342385,0.6684470404219205,0.778202041413284,0.7292157062585728,0.695625,0.854706359228782,0.9331416771764902,0.7491443485699145,559,False
2024-10-21,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,2.571697912775748,0.9142767362408084,0.8466979341037175,0.8163912620403618,0.695625,0.8399750772353304,0.919959436985367,0.8538930809520948,628,False
2024-10-21,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,3.138198589284275,0.8953933803571908,0.7157784238376074,0.740051905884865,0.695625,0.8420770782012535,0.7504487370631142,0.7518199496015867,451,False
2024-10-21,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,7.184972907777906,0.7605009030740698,0.7634868381234406,0.7973080584368073,0.6964166666666667,0.9217143737840671,0.8891127719972279,0.7828580461610201,835,False
2024-10-21,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,1.928263166020041,0.9357245611326653,0.7855525335564314,0.7458299286604548,0.6964166666666667,0.9381403441682099,0.8171392486477836,0.8014497810768128,785,False
2024-10-21,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,0.48035954916332035,0.9839880150278894,0.8869938579704227,0.876144882261908,0.6964166666666667,0.9318523726523638,0.8413539849381344,0.8923079602072012,900,False
2024-10-21,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,0.06369896970989183,0.9978767010096703,0.8778904541987204,0.8627399486877003,0.6964166666666667,0.9415900946473539,0.72167664189891,0.8510465840954663,737,False
2024-10-21,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,2.318929896579151,0.922702336780695,0.7168908861477078,0.7397005424082035,0.6964166666666667,0.9364036673723991,0.9338486224169497,0.8072285029742245,904,False
2024-10-22,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,4.176011699051768,0.8607996100316078,0.7941805742779604,0.806702428199978,0.6789999999999999,0.9211730183002762,0.7688916940772945,0.7973047446542163,613,False
2024-10-22,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,1.2111762160845672,0.9596274594638478,0.8042047120402663,0.8273122254793983,0.6789999999999999,0.9229872936867506,0.7159486390633995,0.8334699106120728,596,False
2024-10-22,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,1.4692632730208544,0.9510245575659715,0.8583529027087264,0.8256724028111615,0.6789999999999999,0.9342431737710066,0.8086327408261238,0.8247615727771754,666,False
2024-10-22,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,6.1099203212502236,0.7963359892916593,0.7768630111234817,0.7440320671969773,0.6789999999999999,0.898236912860245,0.8520528441916116,0.8060934638678392,686,False
2024-10-22,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,1.7640569814400857,0.9411981006186638,0.7111371391826061,0.7336356383021435,0.6789999999999999,0.9070949741149003,0.8185771662171075,0.7785699666341485,637,False
2024-10-22,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,0.5518408189334705,0.981605306035551,0.819016535137789,0.7685692221447659,0.695625,0.8523919735643489,0.9210858569928219,0.808619501309412,595,False
2024-10-22,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,0.49371456134740865,0.9835428479550864,0.8271041095045342,0.8571047609573188,0.695625,0.8839486436267354,0.8026828858727529,0.8242411608994004,529,False
2024-10-22,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,2.107395099552186,0.9297534966815938,0.8627530258929828,0.8657079763337232,0.695625,0.8530809615540355,0.8051841406421542,0.8320611625561045,535,False
2024-10-22,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,2.0911367391507234,0.9302954420283092,0.8544544312140956,0.8689576279719967,0.695625,0.876760508052577,0.9160915666139933,0.8545748820341844,626,False
2024-10-22,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,1.8313195526779449,0.9389560149107352,0.6799618210995362,0.6645133651807219,0.695625,0.8346838003988257,0.8374293137908277,0.7563460821390016,506,False
2024-10-22,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,1.6195497433777297,0.9460150085540757,0.8220601806417973,0.8316240813765653,0.6964166666666667,0.9444618245011979,0.7136525758033672,0.850684961209911,728,False
2024-10-22,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,10.710123068135893,0.6429958977288035,0.6199593563940405,0.616227760676776,0.6964166666666667,0.9629235652140972,0.7762257810962658,0.7028849455782812,654,False
2024-10-22,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,0.6420920862301187,0.9785969304589961,0.8825097786704201,0.8608782777847305,0.6964166666666667,0.9369437776586528,0.756870400923385,0.880062463953765,799,False
2024-10-22,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,0.5452311699107556,0.9818256276696414,0.8811988878556485,0.8759542769367322,0.6964166666666667,0.9134162973331023,0.9227850229483773,0.8657927580355325,958,False
2024-10-22,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,1.8505333633903445,0.9383155545536552,0.7074252849935674,0.7368948694762307,0.6964166666666667,0.9380433837580011,0.8514742037948707,0.7740632711593617,790,False
2024-10-23,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,1.6776945383221853,0.9440768487225938,0.8230343402503937,0.8511294637523084,0.6789999999999999,0.8758376121078374,0.7973021546558596,0.877508799325065,699,False
2024-10-23,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,6.5523944565399095,0.7815868514486697,0.7065114234223577,0.7285493672714476,0.6789999999999999,0.923543633734501,0.9405146247353379,0.7773856761901737,731,False
2024-10-23,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,2.1336832018137137,0.9288772266062095,0.8331606809111908,0.8220224395327632,0.6789999999999999,0.8770627228341431,0.7697520725869491,0.8262377585886673,635,False
2024-10-23,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,1.557423241513035,0.9480858919495655,0.8412820619774295,0.845762748021403,0.6789999999999999,0.9058954323488838,0.8276150328366103,0.8108285670497382,671,False
2024-10-23,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,0.8984236267972621,0.9700525457734246,0.727154342530025,0.7194119212341035,0.6789999999999999,0.906806296250234,0.8427134840696904,0.7991276201420537,673,False
2024-10-23,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,7.210380088792787,0.7596539970402404,0.7414436977469093,0.7421866038897834,0.695625,0.8432152606548076,0.8732272277561919,0.7307902499916963,510,False
2024-10-23,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,3.9633224047011453,0.8678892531766285,0.7869223811422634,0.8553373603365917,0.695625,0.8264795973549448,0.9443641407959606,0.812881440507243,614,False
2024-10-23,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,5.758448267663576,0.8080517244112141,0.8638540679224492,0.8626375494549822,0.695625,0.8548842180509351,0.8737425332803689,0.7907545432155807,552,False
2024-10-23,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,2.1718525073577686,0.9276049164214077,0.87387867942749,0.8555791407819336,0.695625,0.8420736726686316,0.7867397375943964,0.8056093433826672,507,False
2024-10-23,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,1.6958828898903506,0.9434705703369883,0.7271050703831758,0.7724083907810881,0.695625,0.857108638481875,0.7855173586643888,0.8172562552413315,513,False
2024-10-23,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,4.981858013187258,0.8339380662270914,0.7642335449183848,0.7425980082128412,0.6964166666666667,0.9056587610311589,0.702271758737804,0.7713811717427307,650,False
2024-10-23,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,3.134909126446554,0.8955030291184483,0.7001119237158375,0.7178543889944291,0.6964166666666667,0.9414376187143775,0.9158578944473461,0.8003194030888714,879,False
2024-10-23,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,0.45055150124342214,0.9849816166252192,0.9143820531403114,0.920345890790477,0.6964166666666667,0.9726314347530951,0.7930108919530519,0.8919090771230959,848,False
2024-10-23,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,0.2910182573431558,0.9902993914218948,0.830505911690631,0.8034401984764661,0.6964166666666667,0.9323800718813321,0.9416835568837769,0.8582150170810595,969,False
2024-10-23,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,9.520138940077315,0.6826620353307562,0.6159910426781974,0.5786031222601644,0.6964166666666667,0.9022493619398374,0.8315235033128855,0.6852934798501152,683,False
2024-10-24,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,3.4920379243387663,0.8835987358553745,0.8193210509856378,0.7923194240057103,0.6789999999999999,0.8785310047979557,0.778908303841788,0.7745667558496901,603,False
2024-10-24,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,2.026038268940681,0.9324653910353107,0.7528543480859289,0.73526352750679,0.6789999999999999,0.883581493878734,0.8441362474877849,0.7468910312289755,630,False
2024-10-24,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,12.284372299830206,0.5905209233389932,0.7313150128551495,0.6751585173792742,0.6789999999999999,0.9251984548609494,0.722144584909161,0.7444453303837362,537,False
2024-10-24,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,3.3891228091418637,0.8870292396952713,0.8331944784561043,0.813460856777237,0.6789999999999999,0.893514328846425,0.9104055018856935,0.8359316792226151,761,False
2024-10-24,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,0.09247206598079821,0.99691759780064,0.7460630927794961,0.782215962382997,0.6789999999999999,0.9011515402151287,0.9383267918955931,0.8149830127911981,764,False
2024-10-24,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,0.22632309457176927,0.9924558968476077,0.8354635362556038,0.8018580330949876,0.695625,0.8662884979723318,0.7314108731030784,0.8605760185376693,503,False
2024-10-24,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,1.026321782470812,0.9657892739176396,0.7714092398929141,0.7510172430649027,0.695625,0.882995673724816,0.754363233054309,0.7809751518067642,471,False
2024-10-24,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,1.3703330592695946,0.9543222313576801,0.8853179795882176,0.883301092723688,0.695625,0.8272564244839488,0.8264814500365985,0.8247763215526973,545,False
2024-10-24,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,4.511559051768931,0.849614698274369,0.8158641751496682,0.8190337899004501,0.695625,0.8778925077642235,0.778208549381055,0.7823057223450429,487,False
2024-10-24,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,0.18851763569767893,0.9937160788100774,0.7132200130479845,0.6857357675505442,0.695625,0.8709334965456187,0.7760236589928209,0.7900460159740728,490,False
2024-10-24,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,5.007993947682405,0.8330668684105865,0.7697395142721225,0.7160975494209815,0.6964166666666667,0.9586386908463261,0.94684211807805,0.8191417389010609,930,False
2024-10-24,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,0.7653001331954266,0.9744899955601525,0.8114744175547731,0.8595971551590903,0.6964166666666667,0.9484421718697981,0.7686664674469763,0.872347893346446,804,False
2024-10-24,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,1.9298437237163182,0.9356718758761228,0.8882668376890576,0.8341501639087967,0.6964166666666667,0.9434040409898673,0.8579306045816459,0.8678218239944394,893,False
2024-10-24,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,2.1940917595868186,0.9268636080137727,0.8085014076431205,0.806015587467043,0.6964166666666667,0.9403491093050531,0.7807024483619626,0.7933325374569341,743,False
2024-10-24,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,0.8956533540028561,0.9701448881999049,0.7168113871939791,0.7135715476890631,0.6964166666666667,0.9279407019969568,0.8939693136174232,0.8056658659078811,864,False
2024-10-25,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,4.950113046647727,0.8349962317784091,0.7716708736021288,0.780205142486063,0.6789999999999999,0.9307025783235346,0.8443383503049169,0.8048018648331683,679,False
2024-10-25,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,3.1188294179450127,0.896039019401833,0.7927837492137023,0.7180134553758004,0.6789999999999999,0.9119335224228047,0.7203618032227898,0.7709743378029357,555,False
2024-10-25,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,1.7128661365799251,0.9429044621140025,0.8822309959589848,0.8279803029864624,0.6789999999999999,0.9180687372574259,0.8987528842321175,0.8287167690657786,744,False
2024-10-25,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,0.5350643237392796,0.982164522542024,0.8737279444758173,0.9053455718180109,0.6789999999999999,0.8906099298830803,0.8623890016892404,0.8587365396142224,740,False
2024-10-25,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,6.074850794090043,0.7975049735303319,0.6825762501431304,0.7158175358946274,0.6789999999999999,0.9018751510226095,0.7962645139297404,0.7393376740285963,588,False
2024-10-25,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,8.5932060687327,0.71355979770891,0.750706985380241,0.7618001884936927,0.695625,0.8375329863941947,0.8839801015934872,0.7700107032414966,544,False
2024-10-25,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,0.9651600653598392,0.9678279978213387,0.7591881529975725,0.7958501112234581,0.695625,0.8564175302236915,0.7061611011590806,0.7929274706857096,447,False
2024-10-25,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,3.578989671726352,0.8807003442757882,0.8615818379427823,0.8769216372676529,0.695625,0.8766076337131612,0.7320874816536737,0.8508188646391097,498,False
2024-10-25,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,3.1510710864233342,0.8949642971192222,0.822954110723533,0.8208047041491835,0.695625,0.8716344338879018,0.8753747753662915,0.811168850606774,568,False
2024-10-25,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,1.8449142746536624,0.9385028575115446,0.7248526013392748,0.7058106446312766,0.695625,0.8655329205678829,0.8602715258955398,0.7798153850009867,536,False
2024-10-25,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,1.1203862599507295,0.9626537913349756,0.8191870749033793,0.8204946428550666,0.6964166666666667,0.9386372177242528,0.819466838728284,0.8390274139837168,825,False
2024-10-25,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,1.3168359878054414,0.9561054670731519,0.8049389280315749,0.8429022936283245,0.6964166666666667,0.9201741923671936,0.7789171202910165,0.8484953717445405,793,False
2024-10-25,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,0.40145566531359084,0.986618144489547,0.8875384776911112,0.8908025889822734,0.6964166666666667,0.9600273291258172,0.9227080370724083,0.8846740677026961,979,False
2024-10-25,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,1.7882670083836287,0.9403910997205457,0.8377188560723658,0.8354023327683273,0.6964166666666667,0.9599156245675505,0.7611637636511782,0.8455402541804137,772,False
2024-10-25,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,1.6409177816271265,0.9453027406124291,0.7357056915455571,0.6883454354884674,0.6964166666666667,0.9357499727061767,0.7855987808239648,0.8060222990022045,759,False
2024-10-26,2024,10,F001,华东工厂,1000,3,S001,核心零部件供应商A,核心,0.85,2.3721236554569343,0.9209292114847689,0.8204039449678331,0.8108288475297553,0.6789999999999999,0.884525651985491,0.7470580499422613,0.8137922640584209,607,False
2024-10-26,2024,10,F001,华东工厂,1000,3,S002,电子元件供应商B,核心,0.8,0.610937071557523,0.9796354309480826,0.7943350747477674,0.7755585388207229,0.6789999999999999,0.9119147166773313,0.904873921346513,0.8111933124032106,734,False
2024-10-26,2024,10,F001,华东工厂,1000,3,S003,结构件供应商C,普通,0.9,1.1868661386865498,0.960437795377115,0.9040904406473074,0.8528308132330287,0.6789999999999999,0.9249414568769311,0.8451889997639147,0.8799188773123737,743,False
2024-10-26,2024,10,F001,华东工厂,1000,3,S004,配件供应商D,普通,0.88,4.060716410036997,0.8646427863321001,0.7992948688312461,0.8181942940416722,0.6789999999999999,0.8926149528956817,0.7324642533544702,0.7902185867315862,578,False
2024-10-26,2024,10,F001,华东工厂,1000,3,S005,新材料供应商E,普通,0.75,3.3828483035599537,0.8872383898813349,0.684786390071145,0.6987595896258696,0.6789999999999999,0.9473444840862464,0.8953655221886773,0.8027965258407334,718,False
2024-10-26,2024,10,F002,华南工厂,800,5,S001,核心零部件供应商A,核心,0.85,3.644871008406067,0.8785042997197978,0.8111187173245523,0.8246157242068342,0.695625,0.8679723567919729,0.778540515959243,0.7794050268820009,485,False
2024-10-26,2024,10,F002,华南工厂,800,5,S002,电子元件供应商B,核心,0.8,9.508191013805746,0.6830602995398085,0.6748021764388147,0.6609610099964109,0.695625,0.8604097568954846,0.7439725708546655,0.6951447843219333,413,False
2024-10-26,2024,10,F002,华南工厂,800,5,S003,结构件供应商C,普通,0.9,0.8051416999247019,0.9731619433358433,0.9052018072465269,0.9048501021502511,0.695625,0.8407833532040647,0.8897442079635076,0.854715418001555,608,False
2024-10-26,2024,10,F002,华南工厂,800,5,S004,配件供应商D,普通,0.88,2.083161040509381,0.9305612986496873,0.824716564678929,0.8449818646093226,0.695625,0.8594372467606202,0.8484211549771833,0.809760540194499,549,False
2024-10-26,2024,10,F002,华南工厂,800,5,S005,新材料供应商E,普通,0.75,4.217379194171599,0.8594206935276134,0.6871280940082599,0.6313456942298721,0.695625,0.8545829366899822,0.773062239184847,0.7335424944147114,453,False
2024-10-26,2024,10,F003,华北工厂,1200,2,S001,核心零部件供应商A,核心,0.85,1.0478948201347498,0.965070172662175,0.8525250207238145,0.7938541735041846,0.6964166666666667,0.9462856551014607,0.7664213912165658,0.8252224035979365,758,False
2024-10-26,2024,10,F003,华北工厂,1200,2,S002,电子元件供应商B,核心,0.8,6.784782407180005,0.7738405864273332,0.7154017338761396,0.6931184885402784,0.6964166666666667,0.9390159016765326,0.9364287771102561,0.7802262440394443,876,False
2024-10-26,2024,10,F003,华北工厂,1200,2,S003,结构件供应商C,普通,0.9,3.3886379113210676,0.8870454029559645,0.8306120053411511,0.8128917684846055,0.6964166666666667,0.928533203215681,0.7359669915858325,0.8075017712282524,713,False
2024-10-26,2024,10,F003,华北工厂,1200,2,S004,配件供应商D,普通,0.88,0.33165670919678913,0.988944776360107,0.9023073589908037,0.8916819963247327,0.6964166666666667,0.9171288108046899,0.7244025095272478,0.8667341390475932,753,False
2024-10-26,2024,10,F003,华北工厂,1200,2,S005,新材料供应商E,普通,0.75,0.5476196234106525,0.9817460125529782,0.7700876233360564,0.7322512677804871,0.6964166666666667,0.9794562150943618,0.8706677881156898,0.8274099387839949,864,False
